id,title,overview,genres,keywords
1086340,A Whole Lifetime with Jamie Demetriou,A womb with a view. Awkward adulthood. The not-so-golden years. Journey through life’s stages with Jamie Demetriou in this musical sketch-comedy special.,"[{'id': 35, 'name': 'Comedy'}]",[]
1058949,Little Dixie,"Erstwhile Special Forces operative Doc Alexander is asked to broker a truce with the Mexican drug cartel in secrecy. When Oklahoma Governor Richard Jeffs celebrates the execution of a high-ranking cartel member on TV, his Chief of Staff and Doc inform him about the peace he just ended. But it’s too late, as Cuco, the cartel’s hatchet man, has set his vengeful sights on Doc’s daughter Dixie.","[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",[]
335988,Transformers: The Last Knight,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 392, 'name': 'england'}, {'id': 10466, 'name': 'knight'}, {'id': 10542, 'name': 'based on toy'}, {'id': 14544, 'name': 'robot'}]"
760741,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.","[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'id': 11338, 'name': 'wild animal'}]"
12444,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 212, 'name': 'london, england'}, {'id': 417, 'name': 'corruption'}, {'id': 616, 'name': 'witch'}, {'id': 1533, 'name': 'isolation'}, {'id': 2135, 'name': 'radio'}, {'id': 2343, 'name': 'magic'}, {'id': 3822, 'name': 'teleportation'}, {'id': 3930, 'name': 'bravery'}, {'id': 4917, 'name': 'shelter'}, {'id': 6054, 'name': 'friendship'}, {'id': 7312, 'name': 'road trip'}, {'id': 10481, 'name': 'tension'}, {'id': 10563, 'name': 'attack'}, {'id': 10685, 'name': 'escape'}, {'id': 12564, 'name': 'werewolf'}, {'id': 167043, 'name': 'road movie'}, {'id': 177912, 'name': 'wizard'}, {'id': 246466, 'name': 'based on young adult novel'}]"
24428,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 242, 'name': 'new york city'}, {'id': 5539, 'name': 'shield'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 155030, 'name': 'superhero team'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 180547, 'name': 'marvel cinematic universe (mcu)'}]"
216015,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 1664, 'name': 'eroticism'}, {'id': 1866, 'name': 'bad smell'}, {'id': 9785, 'name': 'perversion'}, {'id': 9840, 'name': 'romance'}, {'id': 9888, 'name': 'spanking'}, {'id': 12547, 'name': 'billionaire'}, {'id': 34143, 'name': 'rich'}, {'id': 158713, 'name': 'bdsm'}, {'id': 187056, 'name': 'woman director'}]"
950141,Organ Trail,"A young Abigale Archer is left friendless and alone in a brutal Montana winter during the 1870s—fighting for survival and to retrieve her one earthly possession, her family’s horse, from a gang of bloodthirsty bandits.","[{'id': 37, 'name': 'Western'}, {'id': 27, 'name': 'Horror'}]",[]
1105014,Ripper's Revenge,"One year on from the notorious Ripper murders, London is terrorised once again by a series of brutal killings. When gruesome letters from the Ripper begin landing on his desk, an innocent reporter finds himself drawn into a deadly mystery, threatening the lives of everyone around him.","[{'id': 27, 'name': 'Horror'}]",[]
238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'id': 131, 'name': 'italy'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 699, 'name': 'love at first sight'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1295, 'name': 'europe'}, {'id': 1715, 'name': 'symbolism'}, {'id': 4677, 'name': 'patriarch'}, {'id': 10291, 'name': 'organized crime'}, {'id': 10391, 'name': 'mafia'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11001, 'name': 'religion'}, {'id': 15095, 'name': 'revenge motive'}, {'id': 33421, 'name': 'crime family'}, {'id': 155538, 'name': 'sicilian mafia'}, {'id': 156043, 'name': 'religious hypocrisy'}, {'id': 163656, 'name': 'gun violence'}, {'id': 165725, 'name': 'rise to power'}, {'id': 180173, 'name': 'dead horse'}, {'id': 181858, 'name': 'gang violence'}, {'id': 207883, 'name': '1940s'}, {'id': 208611, 'name': '1950s'}, {'id': 257630, 'name': 'mafia war'}, {'id': 295351, 'name': 'part of trilogy'}]"
830784,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]","[{'id': 4344, 'name': 'musical'}, {'id': 15101, 'name': ""based on children's book""}, {'id': 170356, 'name': 'outsider'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 267848, 'name': 'talking animals'}]"
675,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 530, 'name': 'prophecy'}, {'id': 616, 'name': 'witch'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 1992, 'name': 'professor'}, {'id': 2343, 'name': 'magic'}, {'id': 3650, 'name': 'child hero'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3884, 'name': 'school of witchcraft'}, {'id': 4252, 'name': 'black magic'}, {'id': 5147, 'name': 'sorcery'}, {'id': 6148, 'name': 'court'}, {'id': 6152, 'name': 'supernatural'}, {'id': 156174, 'name': 'occult'}, {'id': 177912, 'name': 'wizard'}, {'id': 208584, 'name': 'scholar'}, {'id': 239915, 'name': 'mystical land'}, {'id': 241774, 'name': 'ministry'}, {'id': 246466, 'name': 'based on young adult novel'}]"
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 310, 'name': 'artificial intelligence'}, {'id': 1432, 'name': 'nasa'}, {'id': 1521, 'name': 'time warp'}, {'id': 1612, 'name': 'spacecraft'}, {'id': 1963, 'name': 'expedition'}, {'id': 2964, 'name': 'future'}, {'id': 3417, 'name': 'wormhole'}, {'id': 3801, 'name': 'space travel'}, {'id': 4337, 'name': 'famine'}, {'id': 4380, 'name': 'black hole'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4776, 'name': 'race against time'}, {'id': 8056, 'name': 'quantum mechanics'}, {'id': 9882, 'name': 'space'}, {'id': 10084, 'name': 'rescue'}, {'id': 10235, 'name': 'family relationships'}, {'id': 14544, 'name': 'robot'}, {'id': 14626, 'name': 'astronaut'}, {'id': 14760, 'name': 'scientist'}, {'id': 33479, 'name': 'single father'}, {'id': 154846, 'name': 'farmer'}, {'id': 156039, 'name': 'space station'}, {'id': 195114, 'name': 'space adventure'}, {'id': 208757, 'name': 'time paradox'}, {'id': 220800, 'name': 'time-manipulation'}, {'id': 240303, 'name': 'father daughter relationship'}, {'id': 270088, 'name': '2060s'}, {'id': 272987, 'name': 'cornfield'}, {'id': 290900, 'name': 'time manipulation'}]"
38757,Tangled,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'id': 1562, 'name': 'hostage'}, {'id': 2343, 'name': 'magic'}, {'id': 2673, 'name': 'horse'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4344, 'name': 'musical'}, {'id': 6946, 'name': 'blonde'}, {'id': 7376, 'name': 'princess'}, {'id': 33787, 'name': 'tower'}, {'id': 162219, 'name': 'selfishness'}, {'id': 163545, 'name': 'healing power'}, {'id': 175428, 'name': 'adventurer'}, {'id': 179411, 'name': 'based on fairy tale'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 215258, 'name': 'healing gift'}, {'id': 234183, 'name': 'animal sidekick'}, {'id': 272909, 'name': 'magic land'}]"
1003580,Legion of Super-Heroes,"Kara, devastated by the loss of Krypton, struggles to adjust to her new life on Earth. Her cousin, Superman, mentors her and suggests she leave their space-time to attend the Legion Academy in the 31st century, where she makes new friends and a new enemy: Brainiac 5. Meanwhile, she must contend with a mysterious group called the Dark Circle as it searches for a powerful weapon held in the Academy’s vault.","[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 11239, 'name': 'distant future'}, {'id': 155030, 'name': 'superhero team'}]"
1087040,Money Shot: The Pornhub Story,"Featuring interviews with performers, activists and past employees, this documentary offers a deep dive into the successes and scandals of Pornhub.","[{'id': 99, 'name': 'Documentary'}]","[{'id': 18321, 'name': 'porn industry'}, {'id': 158436, 'name': 'porn actress'}, {'id': 195997, 'name': 'adult filmmaking'}, {'id': 237847, 'name': 'porn production'}]"
539681,DC League of Super-Pets,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.","[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 33637, 'name': 'super power'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 189481, 'name': 'evil mastermind'}, {'id': 267848, 'name': 'talking animals'}]"
791373,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 83, 'name': 'saving the world'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 155030, 'name': 'superhero team'}, {'id': 197327, 'name': 'planet invasion'}, {'id': 219404, 'name': 'action hero'}, {'id': 229266, 'name': 'dc extended universe (dceu)'}, {'id': 265979, 'name': 'superhero teamup'}, {'id': 299728, 'name': ""director's cut""}, {'id': 318029, 'name': 'bare chested'}]"
965839,Lord of the Streets,"When Jason Dyson refuses to make his prized fighter throw an MMA match, a notorious gangster collects his debt by killing the fighter and kidnapping Jason's daughter. Now he must train a prisoner to endure five consecutive underground fights to save her.","[{'id': 28, 'name': 'Action'}]",[]
141052,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 33637, 'name': 'super power'}, {'id': 155030, 'name': 'superhero team'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 229266, 'name': 'dc extended universe (dceu)'}]"
642271,The Little Mermaid Live!,Live musical performances by a star-studded cast will be interwoven into the broadcast of the animated classic.,"[{'id': 10402, 'name': 'Music'}]","[{'id': 4344, 'name': 'musical'}]"
984105,The Mummy Resurrection,"When an infamous ""cursed"" Egyptian sarcophagus falls into the hands of unscrupulous huckster Everett Randolph, he becomes obsessed with resurrecting the mummified princess held within it.","[{'id': 27, 'name': 'Horror'}]","[{'id': 2904, 'name': 'mummy'}]"
829503,Gigi & Nate,A young man with a bright future suffers a near-fatal accident and recreates his new life with the help of an unlikely animal friend.,"[{'id': 18, 'name': 'Drama'}]",[]
808,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'id': 2343, 'name': 'magic'}, {'id': 2434, 'name': 'liberation'}, {'id': 2596, 'name': 'lordship'}, {'id': 3071, 'name': 'prince'}, {'id': 3098, 'name': 'castle'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 4147, 'name': 'robin hood'}, {'id': 4158, 'name': 'enchantment'}, {'id': 4551, 'name': 'swamp'}, {'id': 7376, 'name': 'princess'}, {'id': 9755, 'name': 'parody'}, {'id': 11477, 'name': 'anthropomorphism'}, {'id': 12554, 'name': 'dragon'}, {'id': 187056, 'name': 'woman director'}, {'id': 189111, 'name': 'ogre'}, {'id': 311143, 'name': 'cartoon donkey'}]"
717728,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",[]
821890,Paint,"Carl Nargle, Vermont’s #1 public television painter, is convinced he has it all: a signature perm, custom van, and fans hanging on his every stroke… until a younger, better artist steals everything (and everyone) Carl loves.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 437, 'name': 'painter'}, {'id': 15320, 'name': 'insecurity'}, {'id': 156799, 'name': 'vermont'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 254108, 'name': 'local television'}]"
